id_transaccion,monto,tipo_transaccion,pais,dispositivo,hora,dias_cuenta_creada,fraude
2409,531.1,transferencia,Argentina,POS,7,580,0
2410,72.62,pago,Chile,cajero,5,1938,0
2411,139.88,pago,Mexico,web,2,1172,0
2412,18.18,pago,Mexico,movil,1,1855,0
2413,79.77,transferencia,Chile,cajero,13,1998,0
2414,3.35,compra,Colombia,movil,7,840,0
2415,84.49,pago,Argentina,movil,5,1666,0
2416,398.97,pago,Chile,movil,3,986,0
2417,58.18,pago,Mexico,movil,4,83,0
2418,4.77,transferencia,Argentina,web,20,1066,0
2419,3.77,transferencia,Argentina,web,12,156,0
2420,58.92,retiro,Colombia,web,8,1693,1
2421,20.93,transferencia,Mexico,cajero,12,453,0
2422,2.84,retiro,Peru,cajero,8,1643,0
2423,169.38,pago,Colombia,cajero,23,1308,0
2424,73.61,pago,Colombia,web,23,1212,1
2425,40.97,pago,Peru,movil,15,617,0
2426,276.41,pago,Peru,web,11,624,0
2427,14.81,transferencia,Colombia,cajero,1,1498,0
2428,374.61,pago,Argentina,POS,18,507,0
2429,45.22,retiro,Chile,cajero,15,1157,0
2430,263.14,retiro,Chile,movil,23,1295,0
2431,110.84,transferencia,Colombia,web,12,622,0
2432,210.33,pago,Argentina,POS,4,1097,0
2433,496.32,transferencia,Peru,POS,22,1952,0
2434,40.83,transferencia,Colombia,movil,23,1460,0
2435,389.72,transferencia,Mexico,web,5,1882,0
2436,59.21,compra,Argentina,POS,20,293,0
2437,58.44,transferencia,Mexico,cajero,23,655,0
2438,49.93,transferencia,Mexico,movil,16,937,0
2439,93.55,transferencia,Colombia,POS,16,1796,0
2440,20.09,transferencia,Argentina,movil,16,757,0
2441,96.81,retiro,Mexico,web,2,1461,0
2442,93.63,transferencia,Argentina,web,12,996,0
2443,172.21,transferencia,Chile,web,11,1876,0
2444,215.24,retiro,Mexico,cajero,5,667,0
2445,69.67,pago,Mexico,POS,21,1685,0
2446,43.2,retiro,Argentina,web,20,60,0
2447,36.02,pago,Chile,cajero,12,1622,0
2448,25.97,transferencia,Mexico,web,13,1728,0
2449,7.13,retiro,Colombia,web,6,327,0
2450,50.31,transferencia,Argentina,POS,4,1967,0
2451,37.81,pago,Argentina,cajero,13,1206,0
2452,407.25,pago,Mexico,web,17,799,0
2453,97.89,transferencia,Chile,cajero,3,785,0
2454,51.19,retiro,Mexico,cajero,0,767,0
2455,104.23,compra,Peru,web,6,1458,1
2456,17.99,compra,Mexico,web,19,519,0
2457,70.45,retiro,Peru,movil,12,638,0
2458,118.1,pago,Colombia,POS,3,83,0
2459,80.54,transferencia,Argentina,web,12,28,0
2460,61.66,transferencia,Argentina,movil,3,266,0
2461,610.92,pago,Chile,POS,2,1307,0
2462,254.75,pago,Mexico,web,7,397,0
2463,117.19,compra,Colombia,cajero,19,962,1
2464,101.1,pago,Peru,POS,7,763,0
2465,116.32,pago,Chile,cajero,16,980,0
2466,26.97,pago,Colombia,movil,14,1724,0
2467,60.33,compra,Colombia,web,3,1407,0
2468,4.83,retiro,Peru,movil,5,811,0
2469,77.45,retiro,Peru,web,23,581,0
2470,93.98,pago,Argentina,web,21,1343,0
2471,31.01,compra,Mexico,cajero,5,1862,0
2472,399.0,transferencia,Chile,movil,9,611,0
2473,288.23,compra,Mexico,cajero,3,193,0
2474,153.68,pago,Chile,cajero,8,227,0
2475,91.47,pago,Colombia,cajero,15,451,0
2476,244.8,pago,Peru,movil,6,1206,0
2477,16.8,retiro,Peru,web,13,932,0
2478,187.57,transferencia,Colombia,web,5,1351,0
2479,16.0,compra,Colombia,movil,0,1629,0
2480,189.71,pago,Chile,web,17,655,0
2481,38.72,pago,Colombia,movil,11,203,0
2482,251.56,transferencia,Chile,movil,21,402,0
2483,345.98,pago,Mexico,web,14,1668,0
2484,19.33,pago,Peru,POS,0,472,0
2485,74.54,pago,Peru,cajero,14,1803,0
2486,475.52,retiro,Peru,movil,14,1670,0
2487,79.26,pago,Mexico,movil,15,890,0
2488,239.01,compra,Mexico,POS,20,179,0
2489,106.62,pago,Argentina,movil,0,1722,0
2490,56.46,compra,Chile,movil,2,1980,0
2491,40.39,transferencia,Chile,web,11,1042,0
2492,27.26,pago,Argentina,web,6,463,0
2493,172.16,pago,Peru,POS,4,835,0
2494,58.64,pago,Chile,movil,0,1937,0
2495,85.91,compra,Chile,cajero,0,609,0
2496,81.35,transferencia,Peru,web,14,1570,0
2497,103.33,transferencia,Colombia,cajero,7,926,0
2498,240.81,compra,Colombia,cajero,10,1427,0
2499,473.96,transferencia,Argentina,POS,13,1417,0
2500,62.83,retiro,Mexico,POS,22,936,0
2501,210.9,pago,Chile,movil,12,300,0
2502,173.54,compra,Chile,POS,18,351,0
2503,102.27,transferencia,Argentina,web,11,187,0
2504,374.96,transferencia,Argentina,movil,21,1371,0
2505,26.85,pago,Chile,movil,18,623,0
2506,13.88,compra,Peru,cajero,3,1433,0
2507,230.87,pago,Peru,cajero,3,1783,0
2508,69.4,pago,Mexico,cajero,2,71,0
2509,225.25,retiro,Chile,movil,5,1845,0
2510,268.29,compra,Chile,POS,4,1968,0
2511,7.74,compra,Chile,POS,10,1351,0
2512,257.95,compra,Chile,POS,8,1236,0
2513,71.37,transferencia,Argentina,movil,2,309,0
2514,85.71,transferencia,Colombia,movil,8,1132,0
2515,118.21,retiro,Chile,movil,11,177,0
2516,313.06,compra,Colombia,movil,2,427,0
2517,2.32,transferencia,Peru,movil,19,740,0
2518,77.74,transferencia,Mexico,POS,16,531,0
2519,139.66,retiro,Peru,movil,20,1858,0
2520,153.92,transferencia,Chile,POS,11,418,0
2521,141.53,pago,Peru,movil,17,248,0
2522,17.32,pago,Argentina,POS,3,209,0
2523,42.7,pago,Colombia,web,9,216,0
2524,53.31,retiro,Chile,web,17,713,0
2525,195.82,pago,Argentina,POS,7,438,0
2526,39.21,retiro,Colombia,web,8,1793,0
2527,28.39,pago,Argentina,web,18,1642,0
2528,378.84,pago,Peru,POS,12,311,0
2529,1.07,retiro,Chile,movil,5,1807,0
2530,735.46,transferencia,Peru,movil,21,383,0
2531,135.55,transferencia,Mexico,POS,6,981,0
2532,211.56,transferencia,Chile,cajero,20,1295,0
2533,41.88,transferencia,Peru,cajero,5,121,0
2534,1.73,pago,Chile,web,10,407,0
2535,160.67,compra,Colombia,cajero,16,245,0
2536,215.6,retiro,Chile,web,18,66,0
2537,161.87,retiro,Chile,movil,11,942,0
2538,18.5,pago,Colombia,POS,20,228,0
2539,168.01,pago,Peru,movil,20,882,0
2540,175.8,pago,Chile,POS,23,137,0
2541,128.94,transferencia,Argentina,cajero,12,194,0
2542,174.35,transferencia,Chile,movil,17,706,0
2543,224.44,pago,Peru,movil,6,658,0
2544,114.11,compra,Colombia,web,22,657,0
2545,11.13,transferencia,Peru,POS,4,1513,0
2546,80.24,transferencia,Mexico,cajero,15,1608,0
2547,9.7,retiro,Chile,movil,21,1378,0
2548,62.82,transferencia,Chile,POS,3,930,0
2549,62.73,compra,Colombia,cajero,22,1989,0
2550,8.19,retiro,Chile,movil,0,1728,0
2551,51.48,compra,Argentina,POS,3,556,0
2552,14.12,pago,Argentina,web,2,1181,0
2553,198.18,retiro,Peru,movil,3,958,0
2554,354.06,pago,Colombia,POS,0,1500,0
2555,9.01,retiro,Mexico,cajero,11,1040,0
2556,372.44,pago,Peru,cajero,12,1102,0
2557,88.72,transferencia,Colombia,web,1,52,0
2558,42.73,pago,Colombia,movil,8,514,0
2559,9.6,pago,Peru,web,6,1528,0
2560,83.33,compra,Peru,POS,12,744,0
2561,189.89,retiro,Chile,cajero,21,1085,0
2562,147.35,retiro,Mexico,web,1,1156,0
2563,6.18,transferencia,Argentina,movil,0,1406,0
2564,9.08,retiro,Chile,POS,17,1588,0
2565,61.88,pago,Colombia,movil,6,1833,0
2566,42.0,compra,Mexico,web,17,692,0
2567,31.74,compra,Mexico,cajero,18,543,0
2568,39.59,transferencia,Peru,cajero,7,410,0
2569,195.24,compra,Mexico,web,22,155,0
2570,317.8,transferencia,Mexico,movil,11,633,0
2571,62.32,pago,Colombia,movil,10,51,0
2572,283.88,pago,Chile,movil,8,1024,0
2573,46.54,transferencia,Mexico,movil,3,994,0
2574,77.65,retiro,Peru,cajero,6,1119,0
2575,30.75,transferencia,Chile,movil,16,1712,0
2576,122.76,transferencia,Peru,web,10,1547,0
2577,463.48,pago,Mexico,web,1,1928,0
2578,111.01,retiro,Chile,web,22,524,0
2579,53.15,compra,Mexico,web,17,355,0
2580,125.23,retiro,Colombia,movil,21,1069,0
2581,15.74,retiro,Chile,cajero,11,802,0
2582,263.42,pago,Peru,POS,8,1229,0
2583,83.92,transferencia,Colombia,movil,10,1755,0
2584,71.6,transferencia,Argentina,POS,4,840,0
2585,105.79,pago,Peru,cajero,6,1455,0
2586,117.63,retiro,Mexico,movil,0,256,0
2587,8.94,pago,Peru,POS,23,248,0
2588,137.72,retiro,Argentina,cajero,4,533,0
2589,33.24,pago,Peru,POS,5,41,0
2590,150.19,transferencia,Colombia,web,12,1483,0
2591,207.48,transferencia,Peru,web,10,790,0
2592,195.53,compra,Chile,cajero,7,1301,0
2593,96.49,retiro,Argentina,cajero,19,1948,0
2594,88.12,compra,Peru,POS,1,195,0
2595,18.5,transferencia,Argentina,cajero,14,1095,0
2596,179.18,compra,Colombia,web,9,1294,0
2597,38.0,transferencia,Chile,web,7,1359,0
2598,82.39,transferencia,Mexico,movil,1,1609,0
2599,40.13,compra,Peru,POS,20,308,0
2600,17.24,transferencia,Colombia,cajero,14,1451,0
2601,119.17,retiro,Argentina,cajero,5,1223,0
2602,6.7,transferencia,Argentina,cajero,4,76,0
2603,165.71,pago,Colombia,POS,21,787,0
2604,45.85,compra,Peru,web,21,795,0
2605,0.02,pago,Mexico,cajero,2,1682,0
2606,85.88,retiro,Peru,cajero,10,1549,0
2607,5.76,transferencia,Chile,web,10,1899,0
2608,38.78,retiro,Peru,cajero,15,1665,0
2609,147.3,pago,Chile,movil,2,230,0
2610,7.77,transferencia,Argentina,web,8,85,0
2611,219.41,pago,Chile,web,2,1186,0
2612,0.46,transferencia,Mexico,web,18,397,0
2613,34.01,compra,Colombia,movil,10,1901,0
2614,162.07,pago,Chile,web,13,1395,0
2615,45.62,transferencia,Peru,POS,1,1587,0
2616,12.9,pago,Chile,POS,6,215,0
2617,53.6,pago,Argentina,POS,9,1025,0
2618,37.83,retiro,Chile,web,9,377,0
2619,221.96,compra,Mexico,web,19,412,1
2620,45.11,pago,Chile,web,0,1659,0
2621,186.67,compra,Mexico,movil,5,800,0
2622,266.93,pago,Peru,POS,20,1224,0
2623,68.26,transferencia,Argentina,cajero,13,1207,0
2624,288.88,retiro,Colombia,cajero,1,410,0
2625,56.85,pago,Peru,web,5,1422,0
2626,399.17,retiro,Peru,movil,0,216,0
2627,11.22,compra,Colombia,web,2,752,0
2628,139.39,pago,Chile,cajero,3,349,0
2629,81.7,compra,Chile,POS,12,1604,0
2630,58.85,retiro,Chile,cajero,2,831,0
2631,120.19,pago,Argentina,POS,14,1618,0
2632,146.03,retiro,Peru,POS,12,654,0
2633,0.52,pago,Mexico,movil,21,1022,0
2634,21.92,compra,Colombia,cajero,10,1947,0
2635,149.81,retiro,Peru,web,3,1065,0
2636,131.73,transferencia,Chile,movil,16,1775,0
2637,405.94,pago,Colombia,POS,4,3,0
2638,171.77,retiro,Mexico,cajero,20,1118,0
2639,361.36,transferencia,Peru,web,23,1083,0
2640,145.5,transferencia,Peru,movil,7,740,0
2641,42.47,pago,Argentina,web,20,407,0
2642,13.36,pago,Peru,cajero,23,18,0
2643,182.69,pago,Peru,web,9,1518,0
2644,123.99,transferencia,Mexico,movil,6,751,0
2645,5.93,transferencia,Mexico,web,16,1896,0
2646,53.56,retiro,Colombia,cajero,6,1532,0
2647,377.03,pago,Chile,movil,23,586,0
2648,83.27,transferencia,Mexico,POS,18,888,0
2649,68.03,pago,Colombia,movil,8,332,0
2650,73.43,pago,Peru,cajero,23,1013,0
2651,28.12,transferencia,Colombia,web,1,169,0
2652,55.2,transferencia,Colombia,POS,21,776,0
2653,55.41,transferencia,Colombia,POS,19,1696,0
2654,6.45,compra,Colombia,web,18,849,0
2655,175.1,retiro,Mexico,cajero,5,1705,0
2656,64.65,retiro,Chile,movil,9,941,0
2657,207.24,retiro,Colombia,cajero,12,206,0
2658,227.93,retiro,Argentina,POS,1,1893,0
2659,28.59,pago,Peru,movil,9,521,0
2660,128.53,retiro,Peru,movil,9,1529,0
2661,76.7,transferencia,Peru,web,4,1018,0
2662,254.59,retiro,Peru,cajero,21,1370,0
2663,29.16,retiro,Peru,movil,3,304,0
2664,135.91,pago,Colombia,web,22,115,0
2665,112.3,pago,Chile,cajero,1,664,0
2666,42.0,transferencia,Argentina,POS,6,87,0
2667,17.63,retiro,Mexico,POS,17,1119,0
2668,126.54,retiro,Argentina,cajero,16,743,0
2669,161.0,compra,Mexico,movil,10,428,0
2670,45.51,pago,Mexico,movil,20,1722,0
2671,124.22,retiro,Argentina,POS,17,450,0
2672,60.33,pago,Colombia,POS,7,1650,0
2673,149.88,compra,Peru,movil,11,786,0
2674,26.66,pago,Colombia,cajero,23,1565,0
2675,265.11,pago,Peru,POS,0,715,0
2676,40.66,pago,Chile,movil,19,2,0
2677,55.02,retiro,Mexico,cajero,20,1102,0
2678,7.18,compra,Argentina,web,11,1348,0
2679,14.19,transferencia,Chile,cajero,5,743,0
2680,87.05,transferencia,Peru,movil,2,1122,0
2681,37.37,compra,Colombia,cajero,4,1653,0
2682,216.57,pago,Argentina,movil,13,110,0
2683,1.78,retiro,Mexico,POS,11,679,0
2684,57.19,pago,Chile,web,12,1481,0
2685,49.38,transferencia,Mexico,POS,12,1512,1
2686,2.34,retiro,Peru,POS,16,1833,0
2687,15.94,retiro,Mexico,movil,23,1991,0
2688,64.06,pago,Colombia,movil,14,371,0
2689,81.48,pago,Chile,movil,5,1361,0
2690,62.16,compra,Chile,movil,11,890,0
2691,90.84,transferencia,Colombia,POS,1,599,0
2692,108.5,compra,Mexico,movil,3,1995,1
2693,1.2,transferencia,Colombia,movil,19,1046,0
2694,74.86,pago,Argentina,POS,20,722,0
2695,397.25,compra,Colombia,web,11,305,0
2696,87.83,retiro,Mexico,web,2,924,0
2697,135.81,pago,Colombia,cajero,16,1296,0
2698,44.85,retiro,Peru,POS,5,1514,0
2699,178.46,pago,Colombia,movil,23,836,0
2700,177.9,transferencia,Colombia,cajero,16,446,0
2701,88.4,compra,Mexico,web,16,932,0
2702,447.63,retiro,Argentina,web,10,278,0
2703,16.1,retiro,Argentina,POS,22,1675,0
2704,2.05,pago,Mexico,movil,6,1877,0
2705,176.44,transferencia,Mexico,movil,1,377,0
2706,197.5,transferencia,Mexico,cajero,18,232,0
2707,15.37,pago,Peru,web,1,1769,0
2708,37.04,retiro,Chile,cajero,21,592,0
2709,2.12,pago,Colombia,cajero,12,426,0
2710,41.66,compra,Mexico,cajero,23,1079,0
2711,178.01,transferencia,Mexico,movil,23,1993,0
2712,87.57,pago,Mexico,web,15,1827,0
2713,51.34,transferencia,Argentina,cajero,16,441,0
2714,55.78,pago,Mexico,web,10,34,0
2715,0.16,transferencia,Colombia,web,8,329,0
2716,42.77,compra,Mexico,cajero,23,845,0
2717,124.77,transferencia,Colombia,cajero,8,454,0
2718,438.86,compra,Peru,POS,13,1412,0
2719,225.33,pago,Chile,movil,12,764,0
2720,2.87,compra,Argentina,web,10,1454,1
2721,274.6,pago,Colombia,cajero,11,1500,0
2722,183.45,compra,Peru,cajero,21,1149,0
2723,181.9,transferencia,Chile,web,2,523,0
2724,73.5,retiro,Chile,cajero,0,482,0
2725,60.9,compra,Chile,POS,7,317,0
2726,43.3,transferencia,Colombia,web,18,122,0
2727,8.15,transferencia,Peru,cajero,12,1571,0
2728,31.09,pago,Mexico,web,6,581,0
2729,33.98,compra,Peru,cajero,12,1337,0
2730,79.42,pago,Peru,cajero,5,487,0
2731,165.13,pago,Peru,movil,2,1675,0
2732,77.05,transferencia,Colombia,web,5,1036,0
2733,7.15,transferencia,Colombia,movil,2,125,0
2734,379.81,compra,Colombia,cajero,12,1835,0
2735,343.19,transferencia,Peru,web,12,659,0
2736,184.56,retiro,Colombia,web,12,1101,0
2737,569.72,compra,Chile,POS,0,580,0
2738,94.36,transferencia,Colombia,POS,7,718,0
2739,394.87,retiro,Argentina,cajero,4,1260,0
2740,9.43,transferencia,Colombia,cajero,19,1595,0
2741,54.62,retiro,Colombia,cajero,16,770,0
2742,30.65,transferencia,Colombia,cajero,8,1278,0
2743,26.15,retiro,Colombia,POS,12,904,0
2744,18.21,pago,Argentina,web,12,406,0
2745,116.87,pago,Mexico,movil,4,1267,0
2746,182.42,pago,Colombia,web,13,1485,0
2747,103.61,transferencia,Chile,web,10,277,0
2748,19.07,retiro,Argentina,POS,13,1493,0
2749,200.0,pago,Mexico,web,6,1244,0
2750,121.26,retiro,Colombia,web,23,1249,0
2751,58.96,transferencia,Mexico,cajero,16,925,0
2752,134.55,retiro,Chile,movil,3,1125,0
2753,36.12,transferencia,Argentina,web,9,854,0
2754,50.81,pago,Argentina,web,9,1658,0
2755,299.37,transferencia,Mexico,movil,14,1754,0
2756,41.18,retiro,Colombia,cajero,19,507,0
2757,76.18,transferencia,Peru,POS,11,1611,0
2758,265.03,compra,Argentina,POS,8,1355,0
2759,147.61,compra,Peru,web,2,237,0
2760,7.71,transferencia,Argentina,cajero,14,994,0
2761,19.12,retiro,Colombia,POS,11,1363,0
2762,0.94,transferencia,Colombia,POS,14,752,0
2763,119.61,pago,Argentina,POS,0,506,0
2764,71.23,retiro,Mexico,POS,14,165,0
2765,17.3,retiro,Colombia,POS,10,846,0
2766,380.22,retiro,Colombia,web,4,1693,0
2767,90.52,transferencia,Chile,POS,6,1747,0
2768,33.23,pago,Colombia,web,11,1957,0
2769,83.32,transferencia,Chile,movil,19,1813,0
2770,136.59,retiro,Colombia,movil,5,728,0
2771,9.52,pago,Colombia,cajero,21,1242,0
2772,38.54,retiro,Mexico,web,2,1769,0
2773,197.39,transferencia,Mexico,cajero,9,376,0
2774,73.87,pago,Colombia,movil,20,1036,0
2775,94.91,pago,Argentina,movil,21,1456,0
2776,68.05,transferencia,Argentina,movil,3,83,0
2777,5.39,pago,Colombia,movil,12,431,0
2778,21.75,compra,Argentina,POS,18,1649,0
2779,70.77,compra,Colombia,movil,4,478,0
2780,28.16,pago,Mexico,POS,22,783,0
2781,6.15,pago,Peru,POS,21,1731,1
2782,222.68,transferencia,Chile,cajero,17,369,0
2783,476.82,compra,Argentina,POS,0,1677,0
2784,189.09,transferencia,Argentina,cajero,20,955,0
2785,230.72,compra,Mexico,POS,20,1993,0
2786,33.25,pago,Argentina,POS,15,1660,0
2787,388.16,pago,Colombia,movil,15,141,1
2788,26.32,compra,Colombia,web,15,720,0
2789,362.97,transferencia,Peru,POS,21,1651,0
2790,631.54,pago,Peru,web,18,1742,0
2791,149.26,pago,Peru,web,15,1480,0
2792,476.51,transferencia,Colombia,web,0,1526,0
2793,101.15,pago,Peru,POS,19,1427,0
2794,36.06,retiro,Peru,web,19,1977,0
2795,68.94,retiro,Colombia,POS,9,1016,0
2796,108.04,transferencia,Mexico,movil,1,288,0
2797,9.11,compra,Argentina,POS,13,355,0
2798,116.85,transferencia,Chile,cajero,7,343,0
2799,476.73,transferencia,Colombia,movil,5,149,0
2800,25.3,transferencia,Colombia,web,2,210,0
2801,188.77,transferencia,Chile,web,15,1136,0
2802,286.18,transferencia,Chile,cajero,16,654,0
2803,345.25,compra,Peru,movil,11,976,0
2804,386.67,pago,Chile,cajero,18,536,0
2805,88.44,transferencia,Argentina,web,23,1073,0
2806,454.29,transferencia,Argentina,POS,19,1824,0
2807,169.92,retiro,Argentina,web,2,331,0
2808,21.16,compra,Argentina,cajero,12,365,0
2809,77.76,transferencia,Argentina,POS,15,11,0
2810,152.04,transferencia,Peru,POS,10,1212,0
2811,34.1,transferencia,Colombia,web,19,509,0
2812,122.8,transferencia,Chile,POS,15,580,0
2813,131.81,transferencia,Colombia,movil,19,1469,0
2814,21.31,pago,Chile,web,1,1114,0
2815,99.91,transferencia,Peru,web,3,622,0
2816,177.21,pago,Peru,movil,3,901,0
2817,82.91,transferencia,Mexico,web,16,1700,0
2818,1.46,compra,Mexico,cajero,0,1472,0
2819,1.09,compra,Peru,cajero,0,718,0
2820,53.0,pago,Peru,web,4,1056,0
2821,312.76,pago,Chile,movil,21,327,0
2822,31.16,pago,Peru,POS,11,74,0
2823,120.73,pago,Colombia,movil,5,251,0
2824,30.14,retiro,Chile,cajero,5,450,0
2825,46.57,pago,Peru,web,16,906,0
2826,226.1,compra,Chile,movil,21,355,0
2827,156.62,compra,Chile,POS,12,533,0
2828,12.03,pago,Argentina,POS,7,296,0
2829,67.18,pago,Mexico,POS,23,298,0
2830,3.55,transferencia,Chile,POS,11,1352,0
2831,78.68,transferencia,Chile,movil,14,302,0
2832,130.32,pago,Argentina,POS,18,512,0
2833,15.14,transferencia,Peru,cajero,20,1362,0
2834,40.91,compra,Chile,POS,19,585,0
2835,60.87,transferencia,Argentina,cajero,16,374,0
2836,302.39,pago,Colombia,movil,8,1577,0
2837,599.87,retiro,Argentina,cajero,20,1118,0
2838,5.51,retiro,Mexico,movil,17,132,0
2839,171.76,pago,Mexico,POS,1,1635,0
2840,55.77,compra,Peru,web,10,910,0
2841,59.8,pago,Peru,cajero,22,1934,0
2842,168.42,pago,Mexico,cajero,19,53,0
2843,300.75,transferencia,Mexico,web,16,1520,0
2844,361.74,pago,Chile,movil,20,229,0
2845,103.28,compra,Mexico,movil,17,640,0
2846,53.02,retiro,Peru,POS,14,1236,0
2847,185.89,compra,Mexico,cajero,6,797,0
2848,34.68,pago,Peru,movil,15,791,0
2849,99.63,transferencia,Colombia,POS,0,1528,0
2850,53.29,transferencia,Mexico,movil,17,495,0
2851,128.27,pago,Peru,web,21,853,0
2852,33.0,retiro,Argentina,web,7,671,0
2853,25.52,retiro,Chile,web,6,1888,0
2854,300.47,transferencia,Peru,POS,1,1257,0
2855,12.88,pago,Mexico,cajero,11,1095,0
2856,84.62,pago,Mexico,web,15,1741,0
2857,29.95,pago,Colombia,web,8,189,0
2858,4.76,transferencia,Argentina,movil,19,663,0
2859,4.4,transferencia,Peru,web,10,8,0
2860,23.12,transferencia,Argentina,cajero,14,332,1
2861,241.88,transferencia,Colombia,POS,2,1636,0
2862,39.83,transferencia,Chile,web,22,1040,0
2863,360.59,transferencia,Argentina,POS,20,666,0
2864,104.56,retiro,Colombia,POS,12,669,0
2865,68.85,pago,Peru,cajero,20,1117,0
2866,104.13,compra,Chile,movil,12,1286,0
2867,87.25,transferencia,Mexico,movil,1,1573,0
2868,170.64,pago,Colombia,POS,5,161,0
2869,39.84,pago,Mexico,web,5,351,0
2870,52.26,transferencia,Chile,POS,11,1198,0
2871,269.42,compra,Colombia,movil,3,317,0
2872,351.27,transferencia,Colombia,web,4,937,0
2873,267.7,compra,Chile,movil,22,18,0
2874,65.25,compra,Peru,cajero,7,486,0
2875,181.89,pago,Colombia,movil,5,367,0
2876,77.63,pago,Chile,web,20,351,0
2877,82.59,retiro,Argentina,web,2,528,0
2878,27.48,pago,Mexico,POS,22,872,0
2879,107.32,retiro,Colombia,web,7,1459,0
2880,24.72,transferencia,Argentina,cajero,18,933,0
2881,48.34,transferencia,Colombia,movil,20,270,0
2882,231.75,pago,Peru,POS,10,871,0
2883,27.84,pago,Chile,POS,17,1092,0
2884,8.86,compra,Colombia,web,9,1054,0
2885,8.58,transferencia,Chile,cajero,19,316,0
2886,339.19,compra,Colombia,POS,11,1845,0
2887,84.85,transferencia,Peru,cajero,19,737,0
2888,63.2,pago,Peru,cajero,7,164,0
2889,199.84,pago,Argentina,movil,18,926,0
2890,216.82,pago,Peru,movil,20,320,0
2891,48.45,transferencia,Chile,movil,15,1038,0
2892,141.95,pago,Peru,cajero,20,279,0
2893,176.95,compra,Colombia,movil,17,432,0
2894,127.58,pago,Peru,POS,8,668,0
2895,19.73,pago,Chile,POS,3,634,0
2896,250.38,compra,Colombia,web,8,1287,0
2897,92.95,retiro,Argentina,cajero,1,1706,0
2898,39.83,pago,Argentina,movil,8,522,0
2899,66.45,transferencia,Argentina,POS,8,964,0
2900,4.6,compra,Colombia,cajero,17,1196,0
2901,16.42,pago,Argentina,cajero,10,358,0
2902,174.06,transferencia,Peru,movil,12,1037,0
2903,0.0,transferencia,Colombia,cajero,5,725,0
2904,64.66,compra,Colombia,movil,8,673,0
2905,88.71,transferencia,Colombia,movil,15,232,0
2906,6.74,compra,Mexico,movil,3,1500,0
2907,433.78,transferencia,Chile,cajero,1,471,0
2908,30.76,retiro,Mexico,cajero,6,1184,0
2909,43.52,pago,Mexico,movil,14,639,0
2910,43.48,pago,Mexico,cajero,5,560,0
2911,31.43,compra,Chile,movil,10,1285,0
2912,0.18,pago,Mexico,web,19,573,0
2913,156.83,pago,Argentina,cajero,16,1658,0
2914,408.79,transferencia,Colombia,cajero,3,602,0
2915,30.48,transferencia,Colombia,web,18,1383,0
2916,130.54,transferencia,Peru,web,6,255,0
2917,162.53,retiro,Argentina,web,10,602,0
2918,226.4,transferencia,Chile,movil,12,1539,0
2919,65.91,transferencia,Colombia,movil,20,280,0
2920,43.3,pago,Mexico,POS,2,117,0
2921,47.22,retiro,Peru,web,13,610,0
2922,149.63,retiro,Peru,POS,1,1186,0
2923,203.65,transferencia,Colombia,movil,17,852,0
2924,24.05,transferencia,Argentina,cajero,4,1911,0
2925,55.62,compra,Peru,web,12,298,0
2926,278.66,transferencia,Colombia,cajero,12,916,0
2927,197.22,compra,Argentina,movil,23,1321,0
2928,502.84,compra,Colombia,web,23,1618,0
2929,168.41,retiro,Colombia,POS,13,1382,0
2930,59.95,transferencia,Argentina,POS,11,1684,0
2931,107.18,compra,Argentina,movil,20,518,0
2932,129.82,retiro,Argentina,cajero,12,378,0
2933,9.8,pago,Colombia,movil,17,1721,0
2934,94.36,pago,Peru,cajero,12,426,0
2935,148.26,transferencia,Chile,movil,3,1788,0
2936,21.97,transferencia,Chile,POS,22,537,0
2937,182.04,pago,Colombia,cajero,21,553,0
2938,105.18,pago,Colombia,movil,9,169,0
2939,364.94,pago,Peru,web,22,515,0
2940,5.2,pago,Argentina,POS,4,1388,0
2941,37.0,pago,Colombia,POS,17,1707,0
2942,110.42,retiro,Mexico,web,7,430,0
2943,42.21,compra,Argentina,movil,13,569,0
2944,150.39,transferencia,Colombia,cajero,1,83,0
2945,170.76,pago,Mexico,POS,7,330,0
2946,12.98,transferencia,Peru,movil,15,691,0
2947,86.55,retiro,Mexico,web,6,1157,0
2948,85.33,retiro,Colombia,cajero,2,1622,0
2949,55.31,compra,Chile,movil,3,457,0
2950,324.23,transferencia,Colombia,movil,6,353,0
2951,210.89,compra,Chile,POS,3,1807,0
2952,143.37,transferencia,Peru,POS,8,344,0
2953,150.35,retiro,Peru,cajero,22,1118,0
2954,74.32,transferencia,Argentina,movil,16,1406,0
2955,304.59,compra,Argentina,web,16,1892,0
2956,142.33,pago,Chile,web,19,762,0
2957,156.67,retiro,Chile,cajero,13,1319,0
2958,237.39,compra,Peru,movil,13,198,0
2959,38.44,transferencia,Mexico,POS,12,79,0
2960,197.45,transferencia,Chile,movil,3,678,0
2961,26.07,compra,Chile,POS,12,551,0
2962,50.84,pago,Mexico,web,20,820,0
2963,49.07,transferencia,Argentina,cajero,16,214,0
2964,460.91,pago,Argentina,cajero,14,1667,0
2965,233.0,pago,Chile,cajero,17,669,0
2966,144.95,transferencia,Argentina,POS,10,989,0
2967,155.82,transferencia,Argentina,web,3,894,0
2968,99.08,transferencia,Argentina,web,19,159,0
2969,352.7,pago,Peru,cajero,10,1858,0
